Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4949815586,Aldo305 (9/9),0,232.58,DST Texans  FLEX Bijan Robinson QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,De'Von Achane,RB,32.53%,24.5
2,4949345341,Sammy.Boy (6/20),0,226.58002,DST Jaguars  FLEX Travis Kelce QB Jacoby Brissett RB Christian McCaffrey RB Travis Etienne Jr. TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Jaylen Warren,FLEX,26.78%,8.7
3,4949818206,pokerbang (9/20),0,225.98,DST Bears  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB De'Von Achane TE Trey McBride WR Nico Collins WR Michael Wilson WR Greg Dortch,,TreVeyon Henderson,FLEX,22.93%,32.3
4,4949797643,Aldo305 (4/9),0,220.88,DST Packers  FLEX Jaxon Smith-Njigba QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,Ja'Marr Chase,WR,20.49%,6
5,4949968687,jjcyprien (10/10),0,217.48,DST Chiefs  FLEX TreVeyon Henderson QB Jacoby Brissett RB Christian McCaffrey RB Bijan Robinson TE Trey McBride WR Jakobi Meyers WR Michael Wilson WR Jayden Higgins,,Trey McBride,TE,20.47%,30.5
6,4949207357,Garrettot13 (17/20),0,216.08002,DST Steelers  FLEX Trey McBride QB Jacoby Brissett RB Bijan Robinson RB De'Von Achane TE Dalton Schultz WR Drake London WR Mack Hollins WR Michael Wilson,,Drake Maye,QB,16.40%,15.44
7,4949570661,HakeemTheDream (3/20),0,215.88,DST Patriots  FLEX Javonte Williams QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Deebo Samuel Sr. WR Michael Wilson WR Greg Dortch,,Titans ,DST,15.88%,5
8,4949698234,alexvansoelen (14/20),0,215.28,DST Bills  FLEX Trey McBride QB Jacoby Brissett RB Christian McCaffrey RB Bijan Robinson TE Hunter Henry WR Drake London WR Michael Wilson WR Greg Dortch,,Jaylen Waddle,WR,15.54%,8.2
9,4949793687,Aldo305 (2/9),0,214.58002,DST Texans  FLEX Puka Nacua QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,Ashton Jeanty,FLEX,15.21%,9.4
10,4949576343,mlief (5/20),0,213.58,DST Jets  FLEX Christian McCaffrey QB Jacoby Brissett RB Bijan Robinson RB De'Von Achane TE Trey McBride WR Malik Washington WR Michael Wilson WR Greg Dortch,,Texans ,DST,13.71%,9
10,4949691561,rspalls (3/3),0,213.58,DST Browns  FLEX Jalen Coker QB Jacoby Brissett RB Bijan Robinson RB Chase Brown TE Trey McBride WR Puka Nacua WR Nico Collins WR Michael Wilson,,Michael Wilson,WR,13.64%,36.5
12,4949327129,rsumrall (9/20),0,212.27998,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB De'Von Achane RB Travis Etienne Jr. TE George Kittle WR Jaxon Smith-Njigba WR Romeo Doubs WR Michael Wilson,,Josh Jacobs,RB,13.22%,4
13,4947644808,BullDozier (18/20),0,209.78,DST Steelers  FLEX Trey McBride QB Jacoby Brissett RB Christian McCaffrey RB Ashton Jeanty TE Zach Ertz WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Tee Higgins,WR,12.78%,15.3
14,4949810936,Aldo305 (8/9),0,209.58002,DST Texans  FLEX Javonte Williams QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,Patriots ,DST,12.40%,5
15,4949576353,mlief (15/20),0,209.08,DST Steelers  FLEX Trey McBride QB Jacoby Brissett RB Christian McCaffrey RB Jaylen Warren TE Zach Ertz WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Christian McCaffrey,RB,12.03%,35.1
16,4947422579,paintgirl (17/20),0,208.78,DST Steelers  FLEX Jaylen Warren QB Jacoby Brissett RB De'Von Achane RB TreVeyon Henderson TE Trey McBride WR Rashee Rice WR Michael Wilson WR Greg Dortch,,CeeDee Lamb,WR,11.83%,17.6
17,4949810156,Aldo305 (7/9),0,208.68,DST Texans  FLEX Ashton Jeanty QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,Chase Brown,RB,11.77%,18.7
18,4947434861,DoubleClutch1 (6/10),0,208.08,DST Titans  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Tee Higgins WR DeVonta Smith WR Michael Wilson,,Javonte Williams,RB,11.15%,10.3
19,4949454715,pat_the_hat2 (7/20),0,206.68001,DST Steelers  FLEX Brock Bowers QB Jacoby Brissett RB Bijan Robinson RB Jaylen Warren TE Trey McBride WR Nico Collins WR Jakobi Meyers WR Michael Wilson,,Hunter Henry,TE,10.98%,8.5
20,4949114539,LetEmKnow (10/20),0,205.78,DST Texans  FLEX Christian McCaffrey QB Jacoby Brissett RB TreVeyon Henderson RB Jaylen Warren TE Trey McBride WR Jaylen Waddle WR Michael Wilson WR Greg Dortch,,Brock Bowers,TE,10.78%,14.2
21,4949378261,tbjones2121 (4/20),0,205.48001,DST Titans  FLEX Jaxon Smith-Njigba QB Jacoby Brissett RB Christian McCaffrey RB Travis Etienne Jr. TE Trey McBride WR Jordan Addison WR Michael Wilson WR Greg Dortch,,Stefon Diggs,WR,10.55%,22.5
21,4949799140,Aldo305 (5/9),0,205.48001,DST Texans  FLEX Amon-Ra St. Brown QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,Rico Dowdle,RB,9.99%,15
23,4949787974,Aldo305 (1/9),0,205.28,DST Texans  FLEX Ja'Marr Chase QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,DeVonta Smith,WR,9.96%,1.8
24,4949384378,kylehaeussler (1/3),0,204.38,DST Chargers  FLEX Bijan Robinson QB Jacoby Brissett RB De'Von Achane RB TreVeyon Henderson TE Trey McBride WR Jameson Williams WR Christian Watson WR Greg Dortch,,Mack Hollins,WR,9.86%,10.4
25,4947754792,jpromoney (13/20),0,203.98,DST Titans  FLEX Chase Brown QB Jacoby Brissett RB Christian McCaffrey RB De'Von Achane TE Trey McBride WR Jaylen Waddle WR Michael Wilson WR Greg Dortch,,Jaxon Smith-Njigba,WR,9.62%,23.6
26,4949760736,Wingman91 (8/20),0,203.48001,DST Cowboys  FLEX Javonte Williams QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Ladd McConkey WR Michael Wilson WR Greg Dortch,,Woody Marks,RB,9.54%,6.1
27,4949800930,Aldo305 (6/9),0,203.28,DST Texans  FLEX Josh Jacobs QB Jacoby Brissett RB Christian McCaffrey RB TreVeyon Henderson TE Trey McBride WR Mack Hollins WR Michael Wilson WR Greg Dortch,,Jacoby Brissett,QB,8.88%,26.88
28,4950059746,KINSEYGR (18/20),0,202.68001,DST Falcons  FLEX Bijan Robinson QB Jacoby Brissett RB De'Von Achane RB TreVeyon Henderson TE Trey McBride WR DK Metcalf WR Michael Wilson WR Chris Moore,,George Pickens,WR,8.43%,32.4
29,4949319312,Nat3TheGr3at (2/2),0,202.57999,DST Patriots  FLEX Kareem Hunt QB Jacoby Brissett RB De'Von Achane RB TreVeyon Henderson TE George Kittle WR Nico Collins WR Tee Higgins WR Michael Wilson,,Oronde Gadsden II,TE,8.31%,6.1
30,4947421620,ghsfy53 (14/20),0,201,DST Bills  FLEX George Kittle QB Brock Purdy RB De'Von Achane RB Travis Etienne Jr. TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Nico Collins,WR,7.94%,24.2
31,4947641794,dfjdon,0,199.47998,DST Texans  FLEX D'Andre Swift QB Josh Allen RB TreVeyon Henderson RB Aaron Jones Sr. TE George Kittle WR Tetairoa McMillan WR Jameson Williams WR Jordan Addison,,DK Metcalf,WR,7.54%,9.9
32,4949114545,LetEmKnow (16/20),0,198.78,DST Bills  FLEX Travis Etienne Jr. QB Jacoby Brissett RB De'Von Achane RB TreVeyon Henderson TE Trey McBride WR Amon-Ra St. Brown WR Michael Wilson WR Greg Dortch,,Jauan Jennings,WR,7.40%,9.4
33,4949384380,kylehaeussler (3/3),0,198.68001,DST Vikings  FLEX Brock Bowers QB Jacoby Brissett RB Christian McCaffrey RB De'Von Achane TE Trey McBride WR Jauan Jennings WR Michael Wilson WR Greg Dortch,,Justin Herbert,QB,7.38%,4.34
34,4948999496,hadidi (1/3),0,198.18,DST Cowboys  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB De'Von Achane TE Trey McBride WR Jauan Jennings WR Tez Johnson WR Michael Wilson,,Tez Johnson,WR,7.32%,1.6
35,4947644796,BullDozier (6/20),0,198.08,DST Steelers  FLEX A.J. Brown QB Jacoby Brissett RB James Cook III RB Jaylen Warren TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Greg Dortch,,Jordan Addison,WR,7.30%,10
36,4947422576,paintgirl (14/20),0,197.98,DST Steelers  FLEX Ashton Jeanty QB Jacoby Brissett RB De'Von Achane RB Jaylen Warren TE Trey McBride WR Drake London WR Michael Wilson WR Greg Dortch,,Joe Flacco,QB,7.25%,10.86
37,4947738969,nosaintsallowed,0,197.72,DST Patriots  FLEX George Kittle QB Dak Prescott RB Ashton Jeanty RB TreVeyon Henderson TE Trey McBride WR George Pickens WR Tez Johnson WR Michael Wilson,,J.J. McCarthy,QB,7.17%,8
38,4949444788,Campa103 (1/3),0,197.38,DST Broncos  FLEX CeeDee Lamb QB Jacoby Brissett RB TreVeyon Henderson RB Woody Marks TE Trey McBride WR Nico Collins WR Tee Higgins WR Michael Wilson,,Justin Jefferson,WR,6.83%,11.1
39,4949187177,One21two (2/10),0,197.18,DST Broncos  FLEX Trey McBride QB Jacoby Brissett RB Christian McCaffrey RB De'Von Achane TE Kyle Pitts Sr. WR Drake London WR Mack Hollins WR Michael Wilson,,James Cook III,FLEX,6.78%,20.4
40,4949981353,anethscrub,0,196.97998,DST Texans  FLEX TreVeyon Henderson QB Jacoby Brissett RB De'Von Achane RB Jaylen Warren TE Trey McBride WR Stefon Diggs WR DeMario Douglas WR Michael Wilson,,Puka Nacua,WR,6.76%,15.3
