Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4938234777,thembirds (18/20),0,239.37999,DST Seahawks  FLEX Dalton Schultz QB Jaxson Dart RB Jonathan Taylor RB De'Von Achane TE Colston Loveland WR Drake London WR Jameson Williams WR Darius Slayton,,Rico Dowdle,RB,31.32%,15.3
2,4939023519,UrsulaBecker (6/10),0,229.31999,DST Cardinals  FLEX Emari Demercado QB Jacoby Brissett RB Jonathan Taylor RB Jahmyr Gibbs TE Trey McBride WR Emeka Egbuka WR Parker Washington WR Mack Hollins,,Jaxon Smith-Njigba,WR,20.45%,20.3
3,4938506119,rsumrall (10/20),0,227.81999,DST Seahawks  FLEX Jauan Jennings QB Baker Mayfield RB De'Von Achane RB TreVeyon Henderson TE Cade Otton WR Emeka Egbuka WR Drake London WR Tez Johnson,,De'Von Achane,RB,19.98%,43.5
4,4938950834,pigsooie2 (11/20),0,222.01999,DST Broncos  FLEX DeVonta Smith QB Baker Mayfield RB Jahmyr Gibbs RB De'Von Achane TE Cade Otton WR Emeka Egbuka WR Tez Johnson WR Mack Hollins,,Broncos ,DST,18.56%,14
5,4939140490,deez516 (10/20),0,217.86,DST Broncos  FLEX George Kittle QB Mac Jones RB De'Von Achane RB Kyren Williams TE Trey McBride WR Emeka Egbuka WR Wan'Dale Robinson WR Jauan Jennings,,Jonathan Taylor,RB,16.12%,52.6
6,4938506118,rsumrall (9/20),0,215.22,DST Broncos  FLEX Jahmyr Gibbs QB Baker Mayfield RB Rico Dowdle RB TreVeyon Henderson TE Cade Otton WR Emeka Egbuka WR Jameson Williams WR Tez Johnson,,Drake London,WR,15.68%,27.4
7,4938869343,bporter45 (4/20),0,214.05998,DST Broncos  FLEX George Kittle QB Mac Jones RB Jonathan Taylor RB De'Von Achane TE Mark Andrews WR Zay Flowers WR Deebo Samuel Sr. WR Jauan Jennings,,Brock Bowers,TE,15.62%,3.7
8,4938333546,jeffyweasel (1/6),0,213.87999,DST Texans  FLEX Jahmyr Gibbs QB Davis Mills RB Jonathan Taylor RB Rico Dowdle TE Dalton Schultz WR Jaylen Waddle WR Troy Franklin WR Tyler Lockett,,Courtland Sutton,WR,14.93%,5.4
9,4938518810,HakeemTheDream (17/20),0,213.09999,DST Broncos  FLEX Sam LaPorta QB Jared Goff RB De'Von Achane RB TreVeyon Henderson TE Dalton Kincaid WR Emeka Egbuka WR Drake London WR Jameson Williams,,Romeo Doubs,WR,14.33%,1.5
10,4938245737,boomanfoo,0,213.04,DST Jaguars  FLEX George Kittle QB Josh Allen RB De'Von Achane RB Rico Dowdle TE Trey McBride WR Emeka Egbuka WR Jauan Jennings WR Tez Johnson,,Bo Nix,QB,14.10%,7.8
11,4939420363,DoubleClutch1 (10/10),0,212.91998,DST Browns  FLEX David Njoku QB Baker Mayfield RB Jonathan Taylor RB TreVeyon Henderson TE Cade Otton WR Emeka Egbuka WR Drake London WR Tez Johnson,,Zay Flowers,WR,13.97%,12.1
12,4937793058,JLegend0720 (4/5),0,211.61998,DST Eagles  FLEX DeVonta Smith QB Tua Tagovailoa RB Jonathan Taylor RB De'Von Achane TE Juwan Johnson WR Jaylen Waddle WR Jameson Williams WR Malik Washington,,Troy Franklin,FLEX,13.81%,15
13,4938287621,bizz2020 (4/15),0,210.92,DST Jaguars  FLEX Trey McBride QB Jacoby Brissett RB Jonathan Taylor RB Bijan Robinson TE George Kittle WR Marvin Harrison Jr. WR Jameson Williams WR Jerry Jeudy,,Browns ,DST,13.72%,5
14,4937103692,See3383 (1/3),0,210.19998,DST Browns  FLEX Jonathan Taylor QB Jared Goff RB TreVeyon Henderson RB Kenneth Walker III TE Dalton Schultz WR Ladd McConkey WR DeVonta Smith WR Jameson Williams,,Christian McCaffrey,RB,12.30%,17.6
15,4938861761,SSminnow3,0,209.89998,DST Dolphins  FLEX David Njoku QB Jared Goff RB Jonathan Taylor RB De'Von Achane TE Mark Andrews WR Davante Adams WR Drake London WR DeMario Douglas,,James Cook III,FLEX,12.29%,11.7
16,4939356950,chicalipete (3/20),0,209.06,DST Broncos  FLEX George Kittle QB Mac Jones RB Jahmyr Gibbs RB Rico Dowdle TE Trey McBride WR Ladd McConkey WR Stefon Diggs WR Jauan Jennings,,Jaguars ,DST,12.23%,11
17,4938840085,Wingman91 (5/20),0,208.06,DST Broncos  FLEX Christian McCaffrey QB Mac Jones RB De'Von Achane RB TreVeyon Henderson TE George Kittle WR DK Metcalf WR Jameson Williams WR Jauan Jennings,,Wan'Dale Robinson,WR,12.04%,12.2
18,4939041108,sydneymichelle (4/5),0,207.49998,DST Jaguars  FLEX George Kittle QB Matthew Stafford RB Jonathan Taylor RB Kyren Williams TE Juwan Johnson WR Davante Adams WR Jameson Williams WR DeMario Douglas,,Amon-Ra St. Brown,WR,11.44%,16.8
19,4939059670,kylehaeussler (3/3),0,207.41998,DST Jaguars  FLEX George Kittle QB Jacoby Brissett RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Jaxon Smith-Njigba WR Romeo Doubs WR Jameson Williams,,Jauan Jennings,FLEX,11.26%,18.1
20,4936969479,Dr.Jrr (1/3),0,204.87997,DST Saints  FLEX Jonathan Taylor QB Davis Mills RB De'Von Achane RB J.K. Dobbins TE Harold Fannin Jr. WR DeVonta Smith WR Jordan Addison WR Jameson Williams,,Jaxson Dart,QB,10.96%,27.28
21,4939115245,Denverscoremega (6/18),0,204.81999,DST Browns  FLEX De'Von Achane QB Baker Mayfield RB D'Andre Swift RB TreVeyon Henderson TE Cade Otton WR Emeka Egbuka WR Ladd McConkey WR Tez Johnson,,Quinshon Judkins,RB,10.48%,10.5
22,4939008306,sydneymichelle (2/5),0,204.49998,DST Jaguars  FLEX Rico Dowdle QB Jared Goff RB Jonathan Taylor RB Kyren Williams TE Cade Otton WR Deebo Samuel Sr. WR Jameson Williams WR Alec Pierce,,Jaylen Warren,RB,9.99%,11.1
23,4939591413,Catapult (14/16),0,204.07999,DST Broncos  FLEX David Njoku QB Jaxson Dart RB Jonathan Taylor RB De'Von Achane TE Brock Bowers WR Nico Collins WR Parker Washington WR Tyler Lockett,,J.K. Dobbins,RB,9.93%,9.4
24,4939446933,Catapult (4/16),0,203.79999,DST Broncos  FLEX Jonathan Taylor QB Jared Goff RB De'Von Achane RB Rico Dowdle TE Brock Bowers WR Parker Washington WR Mack Hollins WR Tyler Lockett,,Josh Allen,QB,9.76%,24.34
25,4938848341,kidjoe32 (2/8),0,203.68,DST Browns  FLEX Ja'Tavion Sanders QB Jaxson Dart RB Jonathan Taylor RB De'Von Achane TE Dalton Schultz WR Drake London WR Quentin Johnston WR Wan'Dale Robinson,,Dalton Kincaid,TE,9.64%,5.7
26,4938301901,billbrady,0,203.37997,DST Colts  FLEX Tyler Warren QB Jaxson Dart RB Jonathan Taylor RB De'Von Achane TE Dalton Kincaid WR Khalil Shakir WR Alec Pierce WR Tez Johnson,,Oronde Gadsden II,TE,9.30%,4.3
27,4938937001,DomingoSalvajeS (8/20),0,203.29999,DST Saints  FLEX George Kittle QB Drake Maye RB Jahmyr Gibbs RB TreVeyon Henderson TE Trey McBride WR Jaxon Smith-Njigba WR Tez Johnson WR DeMario Douglas,,Sam LaPorta,TE,9.21%,10.3
28,4938984169,TheDeanofmean (2/2),0,203.23999,DST Jets  FLEX Juwan Johnson QB Josh Allen RB Jahmyr Gibbs RB De'Von Achane TE Ja'Tavion Sanders WR Drake London WR Courtland Sutton WR Troy Franklin,,Trey McBride,FLEX,9.11%,30.7
